from,to,from_stop_lat,from_stop_lon,to_stop_lat,to_stop_lon,beeline,duration,walk_distance
4392103,4392102,51.9064127684,7.6732691073,51.9063412617,7.6746561459,95.5915511757734,1.09,110
4392103,4320102,51.9064127684,7.6732691073,51.9060028503,7.668484854,331.729443468368,4.35,340
4392103,4320103,51.9064127684,7.6732691073,51.9060807676,7.6680869962,357.813770570039,4.77,360
4392103,4393102,51.9064127684,7.6732691073,51.9027458102,7.6770864514,485.147924805902,7.14,530
4392103,4393101,51.9064127684,7.6732691073,51.9025279411,7.6769742852,501.774132842127,7.45,550
4392103,4321101,51.9064127684,7.6732691073,51.907008223,7.6819153165,597.491388606039,8.05,600
4392103,4398101,51.9064127684,7.6732691073,51.9014476448,7.669378075,613.932753643477,13.04,970
4392103,4398102,51.9064127684,7.6732691073,51.9013816438,7.6695009809,616.967361399277,12.95,970
4392103,4394101,51.9064127684,7.6732691073,51.900836,7.67362,621.2706400779,11.12,830
4392103,4394102,51.9064127684,7.6732691073,51.900813,7.672919,623.826987725009,11.25,840
4392103,4321102,51.9064127684,7.6732691073,51.9070992283,7.683226688,688.12084270683,9.0,700
4393101,4393102,51.9025279411,7.6769742852,51.9027458102,7.6770864514,25.4472765441249,0.31,20
4393101,4394101,51.9025279411,7.6769742852,51.900836,7.67362,297.580574304538,4.44,330
4393101,4394102,51.9025279411,7.6769742852,51.900813,7.672919,337.682582724001,5.09,380
4393101,4392101,51.9025279411,7.6769742852,51.9058814463,7.6740661712,423.384538915847,5.91,440
4393101,4392102,51.9025279411,7.6769742852,51.9063412617,7.6746561459,453.372226142359,6.87,550
4393101,4392103,51.9025279411,7.6769742852,51.9064127684,7.6732691073,501.774132842127,7.45,550
4393101,4398102,51.9025279411,7.6769742852,51.9013816438,7.6695009809,528.928158586779,9.03,680
4393101,4398101,51.9025279411,7.6769742852,51.9014476448,7.669378075,535.426188188847,9.12,680
4393101,4321101,51.9025279411,7.6769742852,51.907008223,7.6819153165,603.24580665035,12.57,940
4393101,4321102,51.9025279411,7.6769742852,51.9070992283,7.683226688,665.847911288199,11.68,900
4393101,4320102,51.9025279411,7.6769742852,51.9060028503,7.668484854,699.71538204099,12.38,940
4393101,4395002,51.9025279411,7.6769742852,51.9008085578,7.6670011869,711.245496442877,11.94,900
4393101,4320103,51.9025279411,7.6769742852,51.9060807676,7.6680869962,727.322865734029,13.01,980
4393101,4322102,51.9025279411,7.6769742852,51.9094325447,7.6880994242,1083.77327865175,16.81,1350
4393101,4722102,51.9025279411,7.6769742852,51.9058595235,7.6620718757,1088.64308962321,17.92,1360
4393102,4393101,51.9027458102,7.6770864514,51.9025279411,7.6769742852,25.4472765441249,0.31,20
4393102,4394101,51.9027458102,7.6770864514,51.900836,7.67362,319.198033930993,4.76,360
4393102,4394102,51.9027458102,7.6770864514,51.900813,7.672919,358.090320842659,5.4,410
4393102,4392101,51.9027458102,7.6770864514,51.9058814463,7.6740661712,406.043559981647,5.6,420
4393102,4392102,51.9027458102,7.6770864514,51.9063412617,7.6746561459,433.654415114481,6.56,520
4393102,4392103,51.9027458102,7.6770864514,51.9064127684,7.6732691073,485.147924805902,7.14,530
4393102,4398102,51.9027458102,7.6770864514,51.9013816438,7.6695009809,542.687793210682,8.72,650
4393102,4398101,51.9027458102,7.6770864514,51.9014476448,7.669378075,548.816801535276,8.81,660
4393102,4321101,51.9027458102,7.6770864514,51.907008223,7.6819153165,578.905773665555,12.26,920
4393102,4321102,51.9027458102,7.6770864514,51.9070992283,7.683226688,642.417651421091,11.37,880
4393102,4320102,51.9027458102,7.6770864514,51.9060028503,7.668484854,693.157776793895,12.06,920
4393102,4320103,51.9027458102,7.6770864514,51.9060807676,7.6680869962,721.016471052788,12.7,950
4393102,4395002,51.9027458102,7.6770864514,51.9008085578,7.6670011869,725.502853780818,11.63,870
4393102,4322102,51.9027458102,7.6770864514,51.9094325447,7.6880994242,1061.20440430441,16.5,1320
4393102,4322101,51.9027458102,7.6770864514,51.9095799928,7.6881149568,1073.53291155683,17.63,1320
4394101,4394102,51.900836,7.67362,51.900813,7.672919,48.2175132149906,0.64,50
4394101,4398102,51.900836,7.67362,51.9013816438,7.6695009809,289.367520534323,4.06,300
4394101,4393101,51.900836,7.67362,51.9025279411,7.6769742852,297.580574304538,4.44,330
4394101,4398101,51.900836,7.67362,51.9014476448,7.669378075,299.212380580918,4.15,310
4394101,4395002,51.900836,7.67362,51.9008085578,7.6670011869,454.635766633403,6.97,520
4394101,4392101,51.900836,7.67362,51.9058814463,7.6740661712,562.491880743205,9.59,720
4394101,4392102,51.900836,7.67362,51.9063412617,7.6746561459,616.961056670675,10.31,800
4394101,4392103,51.900836,7.67362,51.9064127684,7.6732691073,621.2706400779,11.12,830
4394101,4320102,51.900836,7.67362,51.9060028503,7.668484854,674.697553581056,11.16,850
4394101,4320103,51.900836,7.67362,51.9060807676,7.6680869962,696.628896090711,11.79,880
4394101,4321101,51.900836,7.67362,51.907008223,7.6819153165,892.577455434818,16.2,1210
4394101,4722102,51.900836,7.67362,51.9058595235,7.6620718757,970.476756664605,15.78,1200
4394101,4722101,51.900836,7.67362,51.9061544378,7.6609712231,1051.3087854635,16.69,1320
4394102,4394101,51.900813,7.672919,51.900836,7.67362,48.2175132149906,0.64,50
4394102,4398102,51.900813,7.672919,51.9013816438,7.6695009809,243.155760726342,3.42,260
4394102,4398101,51.900813,7.672919,51.9014476448,7.669378075,253.266511346097,3.51,260
4394102,4395002,51.900813,7.672919,51.9008085578,7.6670011869,406.47641771168,6.32,470
4394102,4392101,51.900813,7.672919,51.9058814463,7.6740661712,569.691770685923,9.71,730
4394102,4392103,51.900813,7.672919,51.9064127684,7.6732691073,623.826987725009,11.25,840
4394102,4392102,51.900813,7.672919,51.9063412617,7.6746561459,626.862421587604,10.43,810
4394102,4320102,51.900813,7.672919,51.9060028503,7.668484854,653.088361106501,10.52,800
4394102,4320103,51.900813,7.672919,51.9060807676,7.6680869962,673.804574917883,11.15,840
4394102,4321101,51.900813,7.672919,51.907008223,7.6819153165,925.958574062178,16.32,1220
4394102,4722102,51.900813,7.672919,51.9058595235,7.6620718757,933.079564973359,15.14,1160
4394102,4321102,51.900813,7.672919,51.9070992283,7.683226688,995.434389987002,16.52,1270
4394102,4722101,51.900813,7.672919,51.9061544378,7.6609712231,1013.38629707071,16.04,1270
4395002,4398101,51.9008085578,7.6670011869,51.9014476448,7.669378075,178.087310206393,2.82,210
4395002,4398102,51.9008085578,7.6670011869,51.9013816438,7.6695009809,183.170543734347,2.91,220
4395002,4394102,51.9008085578,7.6670011869,51.900813,7.672919,406.47641771168,6.32,470
4395002,4320102,51.9008085578,7.6670011869,51.9060028503,7.668484854,587.136643208645,10.17,750
4395002,4320103,51.9008085578,7.6670011869,51.9060807676,7.6680869962,591.618898709524,10.8,790
4395002,4722102,51.9008085578,7.6670011869,51.9058595235,7.6620718757,656.331824468502,10.15,780
4395002,4722101,51.9008085578,7.6670011869,51.9061544378,7.6609712231,725.030308573266,11.05,900
4395002,4393102,51.9008085578,7.6670011869,51.9027458102,7.6770864514,725.502853780818,11.63,870
4395002,4392101,51.9008085578,7.6670011869,51.9058814463,7.6740661712,744.5542328619,14.22,1070
4395002,4392103,51.9008085578,7.6670011869,51.9064127684,7.6732691073,757.975172449663,15.76,1180
4395002,4392102,51.9008085578,7.6670011869,51.9063412617,7.6746561459,809.788057683835,14.95,1150
4397101,4330102,51.924812,7.6713300735,51.9241195845,7.6724710801,109.895205361382,0.81,130
4397101,4397102,51.924812,7.6713300735,51.9259490794,7.6704478029,140.323419981982,0.98,160
4397101,4330101,51.924812,7.6713300735,51.9228041721,7.6735342967,269.918045279842,3.4,290
4397101,4329101,51.924812,7.6713300735,51.9210017244,7.6756594501,517.93118166345,6.69,530
4397101,4329102,51.924812,7.6713300735,51.9209327572,7.6758694475,532.543589828217,6.88,540
4397101,4335101,51.924812,7.6713300735,51.9302853733,7.6748973857,656.662131537167,11.88,970
4397101,4335102,51.924812,7.6713300735,51.9303664477,7.6749588417,666.609630624838,11.38,980
4397101,4328102,51.924812,7.6713300735,51.9193005323,7.6776867,752.912789643545,8.11,770
4397101,4334101,51.924812,7.6713300735,51.9295694897,7.6799312705,793.158118923283,11.09,1030
4397101,4334102,51.924812,7.6713300735,51.9296894882,7.6799015911,800.640092802472,11.16,1020
4397101,4328101,51.924812,7.6713300735,51.9184325691,7.6784134308,860.706612938525,11.65,900
4397102,4397101,51.9259490794,7.6704478029,51.924812,7.6713300735,140.323419981982,0.98,160
4397102,4330102,51.9259490794,7.6704478029,51.9241195845,7.6724710801,246.514335683604,2.87,250
4397102,4336002,51.9259490794,7.6704478029,51.9288930134,7.6673903257,389.165699930535,4.42,410
4397102,4330101,51.9259490794,7.6704478029,51.9228041721,7.6735342967,409.218994713177,5.71,430
4397102,4335101,51.9259490794,7.6704478029,51.9302853733,7.6748973857,571.233527236049,11.02,830
4397102,4335102,51.9259490794,7.6704478029,51.9303664477,7.6749588417,581.117091004413,10.51,840
4397102,4329101,51.9259490794,7.6704478029,51.9210017244,7.6756594501,656.753986238158,8.86,660
4397102,4329102,51.9259490794,7.6704478029,51.9209327572,7.6758694475,671.092874306551,9.05,670
4397102,4334101,51.9259490794,7.6704478029,51.9295694897,7.6799312705,765.654354824599,10.75,920
4397102,4334102,51.9259490794,7.6704478029,51.9296894882,7.6799015911,771.052978427755,10.82,910
4397102,4373001,51.9259490794,7.6704478029,51.9242435988,7.6581230859,867.127582614343,17.46,1320
4397102,4328102,51.9259490794,7.6704478029,51.9193005323,7.6776867,891.48864238584,10.27,900
4398101,4398102,51.9014476448,7.669378075,51.9013816438,7.6695009809,11.1913871740408,0.09,10
4398101,4395002,51.9014476448,7.669378075,51.9008085578,7.6670011869,178.087310206393,2.82,210
4398101,4394102,51.9014476448,7.669378075,51.900813,7.672919,253.266511346097,3.51,260
4398101,4394101,51.9014476448,7.669378075,51.900836,7.67362,299.212380580918,4.15,310
4398101,4320102,51.9014476448,7.669378075,51.9060028503,7.668484854,510.780751856393,9.2,720
4398101,4320103,51.9014476448,7.669378075,51.9060807676,7.6680869962,523.324267686205,9.84,760
4398101,4393102,51.9014476448,7.669378075,51.9027458102,7.6770864514,548.816801535276,8.81,660
4398101,4392101,51.9014476448,7.669378075,51.9058814463,7.6740661712,589.311128571046,11.5,860
4398101,4392103,51.9014476448,7.669378075,51.9064127684,7.6732691073,613.932753643477,13.04,970
4398101,4392102,51.9014476448,7.669378075,51.9063412617,7.6746561459,654.347739656936,12.22,950
4398101,4722102,51.9014476448,7.669378075,51.9058595235,7.6620718757,702.152651554402,11.39,870
4398101,4321101,51.9014476448,7.669378075,51.907008223,7.6819153165,1060.48011709543,18.72,1400
4398102,4398101,51.9013816438,7.6695009809,51.9014476448,7.669378075,11.1913871740408,0.09,10
4398102,4395002,51.9013816438,7.6695009809,51.9008085578,7.6670011869,183.170543734347,2.91,220
4398102,4394102,51.9013816438,7.6695009809,51.900813,7.672919,243.155760726342,3.42,260
4398102,4394101,51.9013816438,7.6695009809,51.900836,7.67362,289.367520534323,4.06,300
4398102,4320102,51.9013816438,7.6695009809,51.9060028503,7.668484854,519.142802054947,9.3,730
4398102,4320103,51.9013816438,7.6695009809,51.9060807676,7.6680869962,532.042631123956,9.93,760
4398102,4393102,51.9013816438,7.6695009809,51.9027458102,7.6770864514,542.687793210682,8.72,650
4398102,4392101,51.9013816438,7.6695009809,51.9058814463,7.6740661712,590.956452885145,11.41,860
4398102,4392103,51.9013816438,7.6695009809,51.9064127684,7.6732691073,616.967361399277,12.95,970
4398102,4392102,51.9013816438,7.6695009809,51.9063412617,7.6746561459,655.881870766531,12.13,940
4398102,4722102,51.9013816438,7.6695009809,51.9058595235,7.6620718757,713.325182937166,11.48,880
4398102,4722101,51.9013816438,7.6695009809,51.9061544378,7.6609712231,790.88434775445,12.38,1000
4398102,4321101,51.9013816438,7.6695009809,51.907008223,7.6819153165,1057.97109796088,18.63,1400
4398102,4321102,51.9013816438,7.6695009809,51.9070992283,7.683226688,1137.45147582288,18.83,1440
4399101,4399102,51.9333078338,7.661155629,51.934852,7.6593396973,212.327266051866,1.53,250
4399101,4337102,51.9333078338,7.661155629,51.9313062626,7.6645603011,322.890267529253,3.08,340
4399101,4337101,51.9333078338,7.661155629,51.9303086313,7.6653226891,439.635272141428,4.06,460
4399101,4792102,51.9333078338,7.661155629,51.9320382348,7.6540114263,510.325582928523,9.46,760
4399101,4792101,51.9333078338,7.661155629,51.9322472242,7.6538988085,511.895435450654,8.71,690
4399101,4791802,51.9333078338,7.661155629,51.9345756361,7.653316359,556.259102998981,7.87,740
4399101,4399501,51.9333078338,7.661155629,51.937029,7.655604,562.83128895471,5.36,590
4399101,4336002,51.9333078338,7.661155629,51.9288930134,7.6673903257,651.668928768356,7.55,680
4399101,4336001,51.9333078338,7.661155629,51.9285758561,7.667261361,673.145071302755,7.64,680
4399102,4399101,51.934852,7.6593396973,51.9333078338,7.661155629,212.327266051866,1.45,250
4399102,4399501,51.934852,7.6593396973,51.937029,7.655604,352.798973526335,4.75,440
4399102,4791802,51.934852,7.6593396973,51.9345756361,7.653316359,414.555136183055,7.75,610
4399102,4792101,51.934852,7.6593396973,51.9322472242,7.6538988085,472.799651499835,7.77,620
4399102,4792102,51.934852,7.6593396973,51.9320382348,7.6540114263,481.51798974852,9.08,710
4399102,4337102,51.934852,7.6593396973,51.9313062626,7.6645603011,533.100050980652,7.18,560
4399102,4339501,51.934852,7.6593396973,51.938261068,7.6537609492,539.087646829177,5.3,620
4399102,4337101,51.934852,7.6593396973,51.9303086313,7.6653226891,651.492365832107,8.43,680
4399102,4336002,51.934852,7.6593396973,51.9288930134,7.6673903257,863.3602167845,11.66,900
4399501,4339501,51.937029,7.655604,51.938261068,7.6537609492,186.576019088843,0.56,190
4399501,4339502,51.937029,7.655604,51.9391867196,7.6528472657,305.759211260465,1.54,320
4399501,4791802,51.937029,7.655604,51.9345756361,7.653316359,315.022576836068,4.45,400
4399501,4399102,51.937029,7.655604,51.934852,7.6593396973,352.798973526335,4.75,440
4399501,4791801,51.937029,7.655604,51.9341820771,7.6527826216,371.394766414745,5.23,460
4399501,4792101,51.937029,7.655604,51.9322472242,7.6538988085,545.019166645973,8.96,740
4399501,4399101,51.937029,7.655604,51.9333078338,7.661155629,562.83128895471,5.29,590
4399501,4792102,51.937029,7.655604,51.9320382348,7.6540114263,566.220254678065,9.58,790
4401101,4402001,51.923405,7.603591,51.9225343553,7.6034005373,97.7978040871866,0.42,140
4401101,4401102,51.923405,7.603591,51.9244944782,7.6042154637,128.634152604344,1.33,150
4401101,4432101,51.923405,7.603591,51.9309429016,7.6122219994,1027.20843560783,16.26,1260
4401101,4432102,51.923405,7.603591,51.9310608293,7.6123743652,1043.96518679856,16.7,1270
4401101,4345101,51.923405,7.603591,51.92613972,7.6199399529,1162.91316849421,18.08,1430
4401101,4767502,51.923405,7.603591,51.9160547962,7.6156720972,1165.11586506608,18.72,1500
4401102,4401101,51.9244944782,7.6042154637,51.923405,7.603591,128.634152604344,1.33,150
4401102,4402001,51.9244944782,7.6042154637,51.9225343553,7.6034005373,225.258063717681,2.25,240
4401102,4403101,51.9244944782,7.6042154637,51.9268106011,7.6049344753,262.511826915791,2.44,280
4401102,4432101,51.9244944782,7.6042154637,51.9309429016,7.6122219994,904.081569177391,14.9,1140
4401102,4432102,51.9244944782,7.6042154637,51.9310608293,7.6123743652,920.862908115799,15.34,1150
4402001,4401101,51.9225343553,7.6034005373,51.923405,7.603591,97.7978040871866,0.42,140
4402001,4767502,51.9225343553,7.6034005373,51.9160547962,7.6156720972,1109.12718035098,18.42,1400
4402001,4767501,51.9225343553,7.6034005373,51.915978699,7.6156466018,1113.33275792892,18.5,1400
4402001,4432101,51.9225343553,7.6034005373,51.9309429016,7.6122219994,1114.84323258516,17.18,1360
4402001,4432102,51.9225343553,7.6034005373,51.9310608293,7.6123743652,1131.54758708327,17.62,1370
4403101,4403102,51.9268106011,7.6049344753,51.9268795246,7.6051928197,19.3231266440593,0.39,50
4403101,4401102,51.9268106011,7.6049344753,51.9244944782,7.6042154637,262.511826915791,2.44,280
4403101,4405003,51.9268106011,7.6049344753,51.9301069903,7.6062740482,378.29837399292,4.36,430
4403101,4401101,51.9268106011,7.6049344753,51.923405,7.603591,390.16721107997,3.81,410
4403101,4402001,51.9268106011,7.6049344753,51.9225343553,7.6034005373,487.538025031786,4.72,500
4403101,4432101,51.9268106011,7.6049344753,51.9309429016,7.6122219994,679.595257190968,11.25,880
4403101,4432102,51.9268106011,7.6049344753,51.9310608293,7.6123743652,696.184204545401,11.68,890
4403101,4421102,51.9268106011,7.6049344753,51.9305147611,7.5929371863,921.007882518616,16.2,1260
4403102,4403101,51.9268795246,7.6051928197,51.9268106011,7.6049344753,19.3231266440593,0.39,50
4403102,4401102,51.9268795246,7.6051928197,51.9244944782,7.6042154637,273.84857946755,4.05,310
4403102,4405003,51.9268795246,7.6051928197,51.9301069903,7.6062740482,366.866019064455,4.34,420
4403102,4401101,51.9268795246,7.6051928197,51.923405,7.603591,402.11033726454,5.42,440
4403102,4402001,51.9268795246,7.6051928197,51.9225343553,7.6034005373,499.105894691268,6.33,530
4403102,4432101,51.9268795246,7.6051928197,51.9309429016,7.6122219994,661.378441974589,11.22,860
4403102,4432102,51.9268795246,7.6051928197,51.9310608293,7.6123743652,677.991008883942,11.66,880
4403102,4421102,51.9268795246,7.6051928197,51.9305147611,7.5929371863,933.546794462016,16.17,1250
4404001,4404002,51.933260235,7.6158699727,51.9328660764,7.6158585082,43.8845901258934,0.66,50
4404001,4432102,51.933260235,7.6158699727,51.9310608293,7.6123743652,342.802744223338,6.16,460
4404001,4432101,51.933260235,7.6158699727,51.9309429016,7.6122219994,359.503050027896,6.06,470
4404001,4407102,51.933260235,7.6158699727,51.9361389709,7.6090007964,570.065515808205,6.12,830
4404001,4407101,51.933260235,7.6158699727,51.9362708242,7.6088536472,586.704348400056,6.13,840
4404001,4387101,51.933260235,7.6158699727,51.9288680989,7.6223576619,661.333409120593,16.82,1410
4404001,4349101,51.933260235,7.6158699727,51.9350925927,7.6254065278,685.595980945648,12.35,940
4404001,4348003,51.933260235,7.6158699727,51.9317721235,7.6256130147,688.958680562933,14.1,1220
4404001,4349102,51.933260235,7.6158699727,51.9346543494,7.625830889,701.072051099648,11.98,890
4404001,4387102,51.933260235,7.6158699727,51.9285248864,7.6226528304,703.305720177328,18.02,1470
4404001,4406102,51.933260235,7.6158699727,51.9396550951,7.614250518,720.497198186288,10.38,920
4404002,4404001,51.9328660764,7.6158585082,51.933260235,7.6158699727,43.8845901258934,0.66,50
4404002,4432102,51.9328660764,7.6158585082,51.9310608293,7.6123743652,312.3728586975,5.5,410
4404002,4432101,51.9328660764,7.6158585082,51.9309429016,7.6122219994,328.842045505492,5.4,420
4404002,4387101,51.9328660764,7.6158585082,51.9288680989,7.6223576619,630.146202329063,16.16,1360
4404002,4387102,51.9328660764,7.6158585082,51.9285248864,7.6226528304,671.595531781823,17.36,1420
4404002,4348003,51.9328660764,7.6158585082,51.9317721235,7.6256130147,680.521271600455,13.44,1170
4404002,4349101,51.9328660764,7.6158585082,51.9350925927,7.6254065278,700.643706915797,11.69,890
4404002,4349102,51.9328660764,7.6158585082,51.9346543494,7.625830889,712.83015783996,11.32,840
4405001,4405003,51.930299359,7.6074672577,51.9301069903,7.6062740482,84.6573956955664,1.17,140
4405001,4405002,51.930299359,7.6074672577,51.9310616505,7.606919313,92.8196886391334,0.79,130
4405001,4432101,51.930299359,7.6074672577,51.9309429016,7.6122219994,334.141516152101,4.6,380
4405001,4432102,51.930299359,7.6074672577,51.9310608293,7.6123743652,347.332178171913,5.03,390
4405001,4403102,51.930299359,7.6074672577,51.9268795246,7.6051928197,411.465511144045,6.47,500
4405001,4403101,51.930299359,7.6074672577,51.9268106011,7.6049344753,425.50739389226,6.5,510
4405001,4404002,51.930299359,7.6074672577,51.9328660764,7.6158585082,642.950334846862,10.5,800
4405001,4404001,51.930299359,7.6074672577,51.933260235,7.6158699727,664.295444015432,11.15,850
4405001,4401102,51.930299359,7.6074672577,51.9244944782,7.6042154637,683.66543793511,10.15,770
4405002,4405001,51.9310616505,7.606919313,51.930299359,7.6074672577,92.8196886391334,0.79,130
4405002,4405003,51.9310616505,7.606919313,51.9301069903,7.6062740482,115.132821874548,0.78,140
4405002,4499102,51.9310616505,7.606919313,51.9336488029,7.6079722385,296.930012700878,2.26,310
4405002,4499101,51.9310616505,7.606919313,51.9340208869,7.6079366342,336.740012202819,2.36,350
4405002,4432101,51.9310616505,7.606919313,51.9309429016,7.6122219994,364.220121005837,4.61,460
4405002,4432102,51.9310616505,7.606919313,51.9310608293,7.6123743652,374.43817013217,5.04,470
4405002,4403102,51.9310616505,7.606919313,51.9268795246,7.6051928197,480.399972967601,6.08,510
4405002,4403101,51.9310616505,7.606919313,51.9268106011,7.6049344753,492.447765982812,6.1,520
4405002,4417102,51.9310616505,7.606919313,51.9345723388,7.6001189727,608.766813778644,7.07,890
4405002,4420102,51.9310616505,7.606919313,51.93628035,7.6035578823,625.080148192436,7.14,900
4405002,4404002,51.9310616505,7.606919313,51.9328660764,7.6158585082,645.621967026678,10.5,880
4405003,4405001,51.9301069903,7.6062740482,51.930299359,7.6074672577,84.6573956955664,1.17,140
4405003,4405002,51.9301069903,7.6062740482,51.9310616505,7.606919313,115.132821874548,0.78,140
4405003,4403102,51.9301069903,7.6062740482,51.9268795246,7.6051928197,366.866019064455,4.34,420
4405003,4403101,51.9301069903,7.6062740482,51.9268106011,7.6049344753,378.29837399292,4.36,430
4405003,4432101,51.9301069903,7.6062740482,51.9309429016,7.6122219994,418.745910047781,5.92,500
4405003,4432102,51.9301069903,7.6062740482,51.9310608293,7.6123743652,431.986724647485,6.36,510
4405003,4401102,51.9301069903,7.6062740482,51.9244944782,7.6042154637,640.564033176428,8.01,690
4406102,4408003,51.9396550951,7.614250518,51.9394979364,7.609857247,302.006766714728,5.86,450
4406102,4408002,51.9396550951,7.614250518,51.9402945341,7.6091214,359.121140359773,5.54,420
4406102,4408001,51.9396550951,7.614250518,51.9403514917,7.6087785294,383.444120669285,5.36,450
4406102,4406103,51.9396550951,7.614250518,51.943427,7.614379,419.979095116694,5.93,450
4406102,4358102,51.9396550951,7.614250518,51.9402207791,7.620571788,438.356693107638,5.89,460
4406102,4409102,51.9396550951,7.614250518,51.9442403397,7.6123955927,526.060030504442,8.12,640
4406102,4407101,51.9396550951,7.614250518,51.9362708242,7.6088536472,528.314728431045,7.67,680
4406102,4350101,51.9396550951,7.614250518,51.939722,7.6242248073,684.550276840382,10.12,800
4406102,4359101,51.9396550951,7.614250518,51.9422058765,7.6235158662,696.362152776776,11.17,860
4406102,4404001,51.9396550951,7.614250518,51.933260235,7.6158699727,720.497198186288,10.38,920
4406102,4350102,51.9396550951,7.614250518,51.9389274617,7.6247466743,724.870354054375,11.92,930
4406103,4409102,51.943427,7.614379,51.9442403397,7.6123955927,163.467948608874,2.33,200
4406103,4406102,51.943427,7.614379,51.9396550951,7.614250518,419.979095116694,5.93,450
4406103,4408001,51.943427,7.614379,51.9403514917,7.6087785294,514.704154713439,7.73,670
4406103,4358102,51.943427,7.614379,51.9402207791,7.620571788,554.970133657128,9.82,750
4406103,4360003,51.943427,7.614379,51.9457251567,7.6223615671,604.560543044639,8.82,690
4406103,4360004,51.943427,7.614379,51.9458636268,7.622615612,626.912045591536,9.52,780
4406103,4359101,51.943427,7.614379,51.9422058765,7.6235158662,641.562218486365,12.49,950
4406103,4359102,51.943427,7.614379,51.9425290262,7.623744488,650.4096915164,11.8,920
4406103,4410103,51.943427,7.614379,51.9492891323,7.6161515089,663.806907840697,6.27,730
4406103,4360001,51.943427,7.614379,51.945993722,7.6232600857,673.074655759597,9.57,780
4406103,4360002,51.943427,7.614379,51.9458711791,7.6234826007,681.369703632126,9.9,800
4407101,4407102,51.9362708242,7.6088536472,51.9361389709,7.6090007964,17.8166773429253,0.44,90
4407101,4499101,51.9362708242,7.6088536472,51.9340208869,7.6079366342,258.248754660255,2.73,270
4407101,4418102,51.9362708242,7.6088536472,51.9381686283,7.606432082,268.798497748974,4.96,480
4407101,4418101,51.9362708242,7.6088536472,51.9381082186,7.6058517485,290.312972863395,5.43,530
4407101,4499102,51.9362708242,7.6088536472,51.9336488029,7.6079722385,298.085245146534,2.78,310
4407101,4408003,51.9362708242,7.6088536472,51.9394979364,7.609857247,365.783817471029,3.93,400
4407101,4408002,51.9362708242,7.6088536472,51.9402945341,7.6091214,448.294110488186,5.38,510
4407101,4408001,51.9362708242,7.6088536472,51.9403514917,7.6087785294,454.287080587106,5.69,600
4407101,4406102,51.9362708242,7.6088536472,51.9396550951,7.614250518,528.314728431045,7.67,680
4407101,4404001,51.9362708242,7.6088536472,51.933260235,7.6158699727,586.704348400056,6.13,840
4407101,4405002,51.9362708242,7.6088536472,51.9310616505,7.606919313,594.887088954221,5.88,610
4407101,4404002,51.9362708242,7.6088536472,51.9328660764,7.6158585082,612.210763799622,15.1,1170
4407101,4432102,51.9362708242,7.6088536472,51.9310608293,7.6123743652,628.302994536596,10.65,830
4407102,4407101,51.9361389709,7.6090007964,51.9362708242,7.6088536472,17.8166773429253,0.44,90
4407102,4499101,51.9361389709,7.6090007964,51.9340208869,7.6079366342,246.837375811781,2.72,260
4407102,4499102,51.9361389709,7.6090007964,51.9336488029,7.6079722385,286.052121023897,2.77,300
4407102,4406102,51.9361389709,7.6090007964,51.9396550951,7.614250518,531.989284839304,8.34,690
4407102,4404001,51.9361389709,7.6090007964,51.933260235,7.6158699727,570.065515808205,6.12,830
4407102,4405002,51.9361389709,7.6090007964,51.9310616505,7.606919313,582.981247835375,5.87,600
4407102,4404002,51.9361389709,7.6090007964,51.9328660764,7.6158585082,595.216323337546,15.09,1160
4407102,4432102,51.9361389709,7.6090007964,51.9310608293,7.6123743652,610.880898632912,10.64,820
4408001,4408002,51.9403514917,7.6087785294,51.9402945341,7.6091214,24.3692916657458,0.33,110
4408001,4408003,51.9403514917,7.6087785294,51.9394979364,7.609857247,120.451734335211,1.99,230
4408001,4418101,51.9403514917,7.6087785294,51.9381082186,7.6058517485,320.475614137924,0.97,320
4408001,4406102,51.9403514917,7.6087785294,51.9396550951,7.614250518,383.444120669285,5.36,450
4408001,4407101,51.9403514917,7.6087785294,51.9362708242,7.6088536472,454.287080587106,5.69,600
4408001,4407102,51.9403514917,7.6087785294,51.9361389709,7.6090007964,469.18370667638,6.27,610
4408001,4409101,51.9403514917,7.6087785294,51.9441995252,7.6120457833,483.490959466872,6.16,510
4408001,4409102,51.9403514917,7.6087785294,51.9442403397,7.6123955927,499.016242797469,6.24,540
4408001,4406103,51.9403514917,7.6087785294,51.943427,7.614379,514.704154713439,7.73,670
4408001,4420102,51.9403514917,7.6087785294,51.93628035,7.6035578823,577.71965012349,4.85,630
4408002,4408001,51.9402945341,7.6091214,51.9403514917,7.6087785294,24.3692916657458,0.33,110
4408002,4408003,51.9402945341,7.6091214,51.9394979364,7.609857247,102.04772271717,1.67,140
4408002,4406102,51.9402945341,7.6091214,51.9396550951,7.614250518,359.121140359773,5.54,420
4408002,4407101,51.9402945341,7.6091214,51.9362708242,7.6088536472,448.294110488186,5.38,510
4408002,4407102,51.9402945341,7.6091214,51.9361389709,7.6090007964,462.669221453636,5.96,520
4408002,4409101,51.9402945341,7.6091214,51.9441995252,7.6120457833,478.788616968453,6.42,520
4408002,4409102,51.9402945341,7.6091214,51.9442403397,7.6123955927,493.376376502707,6.5,550
4408002,4406103,51.9402945341,7.6091214,51.943427,7.614379,501.766954109456,9.33,700
4408002,4420102,51.9402945341,7.6091214,51.93628035,7.6035578823,587.766112783841,6.98,610
